,index,driverId,position,driverRef,nationality,country,homeWin
1613,13704,231,1.0,hunt,British,Japan,No
1614,13705,199,2.0,reutemann,Argentine,Japan,No
1615,13706,221,3.0,depailler,French,Japan,No
1616,13727,182,1.0,lauda,Austrian,Brazil,No
1617,13728,221,2.0,depailler,French,Brazil,No
1618,13729,252,3.0,pryce,British,Brazil,No
1619,13749,182,1.0,lauda,Austrian,South Africa,No
1620,13750,231,2.0,hunt,British,South Africa,No
1621,13751,200,3.0,mass,German,South Africa,No
1622,13774,223,1.0,regazzoni,Swiss,USA,No
1623,13775,182,2.0,lauda,Austrian,USA,No
1624,13776,221,3.0,depailler,French,USA,No
1625,13801,231,1.0,hunt,British,Spain,No
1626,13802,182,2.0,lauda,Austrian,Spain,No
1627,13803,255,3.0,nilsson,Swedish,Spain,No
1628,13831,182,1.0,lauda,Austrian,Belgium,No
1629,13832,223,2.0,regazzoni,Swiss,Belgium,No
1630,13833,172,3.0,laffite,French,Belgium,No
1631,13860,182,1.0,lauda,Austrian,Monaco,No
1632,13861,222,2.0,scheckter,South African,Monaco,No
1633,13862,221,3.0,depailler,French,Monaco,No
1634,13885,222,1.0,scheckter,South African,Sweden,No
1635,13886,221,2.0,depailler,French,Sweden,No
1636,13887,182,3.0,lauda,Austrian,Sweden,No
1637,13912,231,1.0,hunt,British,France,No
1638,13913,221,2.0,depailler,French,France,Yes
1639,13914,187,3.0,watson,British,France,No
1640,13942,182,1.0,lauda,Austrian,UK,No
1641,13943,222,2.0,scheckter,South African,UK,No
1642,13944,187,3.0,watson,British,UK,Yes
1643,13972,231,1.0,hunt,British,Germany,No
1644,13973,222,2.0,scheckter,South African,Germany,No
1645,13974,200,3.0,mass,German,Germany,Yes
1646,14000,187,1.0,watson,British,Austria,No
1647,14001,172,2.0,laffite,French,Austria,No
1648,14002,255,3.0,nilsson,Swedish,Austria,No
1649,14025,231,1.0,hunt,British,Netherlands,No
1650,14026,223,2.0,regazzoni,Swiss,Netherlands,No
1651,14027,207,3.0,mario_andretti,American,Netherlands,No
1652,14052,238,1.0,peterson,Swedish,Italy,No
1653,14053,223,2.0,regazzoni,Swiss,Italy,No
1654,14054,172,3.0,laffite,French,Italy,No
1655,14081,231,1.0,hunt,British,Canada,No
1656,14082,221,2.0,depailler,French,Canada,No
1657,14083,207,3.0,mario_andretti,American,Canada,No
1658,14108,231,1.0,hunt,British,USA,No
1659,14109,222,2.0,scheckter,South African,USA,No
1660,14110,182,3.0,lauda,Austrian,USA,No
1661,14135,207,1.0,mario_andretti,American,Japan,No
1662,14136,221,2.0,depailler,French,Japan,No
1663,14137,231,3.0,hunt,British,Japan,No
1664,14161,224,1.0,emerson_fittipaldi,Brazilian,Argentina,No
1665,14162,231,2.0,hunt,British,Argentina,No
1666,14163,199,3.0,reutemann,Argentine,Argentina,Yes
1667,14184,250,1.0,pace,Brazilian,Brazil,Yes
1668,14185,224,2.0,emerson_fittipaldi,Brazilian,Brazil,Yes
1669,14186,200,3.0,mass,German,Brazil,No
1670,14207,222,1.0,scheckter,South African,South Africa,Yes
1671,14208,199,2.0,reutemann,Argentine,South Africa,No
1672,14209,221,3.0,depailler,French,South Africa,No
1673,14235,200,1.0,mass,German,Spain,No
1674,14236,235,2.0,ickx,Belgian,Spain,No
1675,14237,199,3.0,reutemann,Argentine,Spain,No
1676,14261,182,1.0,lauda,Austrian,Monaco,No
1677,14262,224,2.0,emerson_fittipaldi,Brazilian,Monaco,No
1678,14263,250,3.0,pace,Brazilian,Monaco,No
1679,14287,182,1.0,lauda,Austrian,Belgium,No
1680,14288,222,2.0,scheckter,South African,Belgium,No
1681,14289,199,3.0,reutemann,Argentine,Belgium,No
1682,14311,182,1.0,lauda,Austrian,Sweden,No
1683,14312,199,2.0,reutemann,Argentine,Sweden,No
1684,14313,223,3.0,regazzoni,Swiss,Sweden,No
1685,14337,231,1.0,hunt,British,Netherlands,No
1686,14338,182,2.0,lauda,Austrian,Netherlands,No
1687,14339,223,3.0,regazzoni,Swiss,Netherlands,No
1688,14362,182,1.0,lauda,Austrian,France,No
1689,14363,231,2.0,hunt,British,France,No
1690,14364,200,3.0,mass,German,France,No
1691,14388,224,1.0,emerson_fittipaldi,Brazilian,UK,No
1692,14389,250,2.0,pace,Brazilian,UK,No
1693,14390,222,3.0,scheckter,South African,UK,No
1694,14416,199,1.0,reutemann,Argentine,Germany,No
1695,14417,172,2.0,laffite,French,Germany,No
1696,14418,182,3.0,lauda,Austrian,Germany,No
1697,14442,230,1.0,brambilla,Italian,Austria,No
1698,14443,231,2.0,hunt,British,Austria,No
1699,14444,252,3.0,pryce,British,Austria,No
1700,14472,223,1.0,regazzoni,Swiss,Italy,No
1701,14473,224,2.0,emerson_fittipaldi,Brazilian,Italy,No
1702,14474,182,3.0,lauda,Austrian,Italy,No
1703,14500,182,1.0,lauda,Austrian,USA,No
1704,14501,224,2.0,emerson_fittipaldi,Brazilian,USA,No
1705,14502,200,3.0,mass,German,USA,No
1706,14524,304,1.0,hulme,New Zealander,Argentina,No
1707,14525,182,2.0,lauda,Austrian,Argentina,No
1708,14526,223,3.0,regazzoni,Swiss,Argentina,No
1709,14549,224,1.0,emerson_fittipaldi,Brazilian,Brazil,Yes
1710,14550,223,2.0,regazzoni,Swiss,Brazil,No
1711,14551,235,3.0,ickx,Belgian,Brazil,No
1712,14574,199,1.0,reutemann,Argentine,South Africa,No
1713,14575,306,2.0,beltoise,French,South Africa,No
1714,14576,305,3.0,hailwood,British,South Africa,No
1715,14601,182,1.0,lauda,Austrian,Spain,No
1716,14602,223,2.0,regazzoni,Swiss,Spain,No
1717,14603,224,3.0,emerson_fittipaldi,Brazilian,Spain,No
1718,14628,224,1.0,emerson_fittipaldi,Brazilian,Belgium,No
1719,14629,182,2.0,lauda,Austrian,Belgium,No
1720,14630,222,3.0,scheckter,South African,Belgium,No
1721,14660,238,1.0,peterson,Swedish,Monaco,No
1722,14661,222,2.0,scheckter,South African,Monaco,No
1723,14662,197,3.0,jarier,French,Monaco,No
1724,14688,222,1.0,scheckter,South African,Sweden,No
1725,14689,221,2.0,depailler,French,Sweden,No
1726,14690,231,3.0,hunt,British,Sweden,No
1727,14715,182,1.0,lauda,Austrian,Netherlands,No
1728,14716,223,2.0,regazzoni,Swiss,Netherlands,No
1729,14717,224,3.0,emerson_fittipaldi,Brazilian,Netherlands,No
1730,14742,238,1.0,peterson,Swedish,France,No
1731,14743,182,2.0,lauda,Austrian,France,No
1732,14744,223,3.0,regazzoni,Swiss,France,No
1733,14772,222,1.0,scheckter,South African,UK,No
1734,14773,224,2.0,emerson_fittipaldi,Brazilian,UK,No
1735,14774,235,3.0,ickx,Belgian,UK,No
1736,14806,223,1.0,regazzoni,Swiss,Germany,No
1737,14807,222,2.0,scheckter,South African,Germany,No
1738,14808,199,3.0,reutemann,Argentine,Germany,No
1739,14838,199,1.0,reutemann,Argentine,Austria,No
1740,14839,304,2.0,hulme,New Zealander,Austria,No
1741,14840,231,3.0,hunt,British,Austria,No
